station,date,tmax,tmin,ppt
turekran,2019-11-10,1.7,-12.6,0
turekran,2019-11-11,-1.5,-25.5,0
turekran,2019-11-12,9.7,-10.1,0.017
turekran,2019-11-13,7.4,1.1,1.479
turekran,2019-11-14,8,-4.9,0
turekran,2019-11-15,16.6,-0.6,0
turekran,2019-11-16,13,1.7,1.2590000000000001
turekran,2019-11-17,13.7,-0.2,0
turekran,2019-11-18,14,8.3,0
turekran,2019-11-19,9,1.6,0.8839999999999999
turekran,2019-11-20,0.9,-3.4,0.22099999999999997
turekran,2019-11-21,2,-10.9,0
turekran,2019-11-22,12.6,-6.6,1.19
turekran,2019-11-23,12.8,-1.1,0
turekran,2019-11-24,11.6,5.8,0
turekran,2019-11-25,5.6,-2.5,0
turekran,2019-11-26,-2.4,-9.4,0
turekran,2019-11-27,-4.3,-12,0
turekran,2019-11-28,-5.3,-11.9,0
turekran,2019-11-29,-11.9,-22.7,0
turekran,2019-11-30,-7.6,-15.9,0
turekran,2019-12-01,4,-18.5,0
turekran,2019-12-02,5.4,-3.3,0
turekran,2019-12-03,8,3.7,0
turekran,2019-12-04,8.4,4,0
turekran,2019-12-05,7.5,-3.6,0
turekran,2019-12-06,9.3,-4.9,0
turekran,2019-12-07,11.4,-0.1,0
turekran,2019-12-08,7.6,-11.8,0
turekran,2019-12-09,1.8,-17.7,0
turekran,2019-12-10,4.5,-10.6,0
turekran,2019-12-11,6,-10.7,0
turekran,2019-12-12,8.1,-3.9,0
turekran,2019-12-13,4.4,-10.7,0
turekran,2019-12-14,-1.1,-14.1,0
turekran,2019-12-15,-0.3,-7.8,0
turekran,2019-12-16,0,-9.1,0
turekran,2019-12-17,7,-2.5,0
turekran,2019-12-18,10,-0.1,0
turekran,2019-12-19,7.5,-4.4,0
turekran,2019-12-20,11.6,-2.8,0
turekran,2019-12-21,15.2,2,0
turekran,2019-12-22,12.1,2.8,0
turekran,2019-12-23,7.2,-7.7,0.068
turekran,2019-12-24,3.6,-4.6,0
turekran,2019-12-25,-1.4,-9.2,0
turekran,2019-12-26,1.7,-10.4,0
turekran,2019-12-27,2.1,-8.7,0
turekran,2019-12-28,-0.4,-5.6,0
turekran,2019-12-29,0.9,-14.4,0
turekran,2019-12-30,5.3,-11.3,0
turekran,2019-12-31,7,-6.8,0
turekran,2020-01-01,8.2,1.6,1.071
turekran,2020-01-02,5.2,-2.7,0.918
turekran,2020-01-03,8.1,-9.2,0
turekran,2020-01-04,11.1,0.7,0
turekran,2020-01-05,3.4,-3,0
turekran,2020-01-06,3,-1.7,0
turekran,2020-01-07,4,-2.7,0.17
turekran,2020-01-19,5.9,-18.8,0.017
turekran,2020-01-20,11.7,-5.1,0
turekran,2020-01-21,11.2,1.7,0
turekran,2020-01-22,6.5,0.5,0
turekran,2020-01-23,10.3,-4.9,0
turekran,2020-01-24,12.7,4.9,0
turekran,2020-01-25,8.9,3.4,0
turekran,2020-01-26,7.7,-4.7,0
turekran,2020-01-27,6.9,-2.5,1.564
turekran,2020-01-28,9.2,-3.6,0
turekran,2020-01-29,8.6,-3.4,0
turekran,2020-01-30,7.2,-2.2,0.45899999999999996
turekran,2020-01-31,11.8,0.3,0
turekran,2020-02-01,18.2,10.9,0
turekran,2020-02-02,14.7,-5,0
turekran,2020-02-03,-0.7,-10.6,0
turekran,2020-02-04,0.5,-15.3,0
turekran,2020-02-05,5.4,-4,0
turekran,2020-02-06,4.5,-1.5,0
turekran,2020-02-07,0.3,-5.7,0
turekran,2020-02-08,2.6,-5.4,0
turekran,2020-02-09,0.6,-11.6,0
turekran,2020-02-10,0,-4.8,0
turekran,2020-02-11,4,-12.7,0
turekran,2020-02-12,3.4,-10.4,0
turekran,2020-02-13,3,-17.2,0.374
turekran,2020-02-14,6,-3.8,0
turekran,2020-02-15,3.8,-4,0
turekran,2020-02-16,3.2,-0.2,0
turekran,2020-02-17,1.8,-5.6,0.017
turekran,2020-02-18,-1.9,-14.5,0
turekran,2020-02-19,-0.9,-19.6,0
turekran,2020-02-20,8.3,-14.2,0
turekran,2020-02-21,9.8,2.9,0
turekran,2020-02-22,10.2,2.5,0
turekran,2020-02-23,10,-4.1,0
turekran,2020-02-24,8,-3.1,0.187
turekran,2020-02-25,1.7,-7.8,0
turekran,2020-02-26,7.9,-6.3,0
turekran,2020-02-27,9.1,-1,0.136
turekran,2020-02-28,14.2,3.8,0
turekran,2020-03-22,6,-4.5,1.327
turekran,2020-03-23,12.9,-2.6,0
turekran,2020-03-24,11.2,1.6,0
turekran,2020-03-25,4.5,-6.6,0.051000000000000004
turekran,2020-03-26,6.9,-7,0
turekran,2020-03-27,8.6,-1,0
turekran,2020-03-28,10.5,-1.7,0
turekran,2020-03-29,14.7,-3.1,0
turekran,2020-03-30,14.9,1.5,0
turekran,2020-03-31,12.7,1.3,0
turekran,2020-04-01,0.6,-13.2,0
turekran,2020-04-02,-9.4,-16,0
turekran,2020-04-03,2.7,-17.4,0
turekran,2020-04-04,2,-6,0
turekran,2020-04-05,6.7,-6.5,0
turekran,2020-04-06,14.5,-1.7,0
turekran,2020-04-07,13.2,1.2,0
turekran,2020-04-08,8.9,-4.1,0.646
turekran,2020-04-09,14.4,-8,0
turekran,2020-04-10,15.7,0.7,0
turekran,2020-04-11,10.2,-4.6,0.306
turekran,2020-04-12,-4.4,-13,0
turekran,2020-04-13,-4,-11.4,0
turekran,2020-04-14,5,-10.4,0
turekran,2020-04-15,5.4,-2,0.289
turekran,2020-04-16,2.9,-11,0.034
turekran,2020-04-17,13.1,-5.4,0
turekran,2020-04-18,12.5,2,1.258
turekran,2020-04-19,13.4,-0.7,4.541
turekran,2020-04-20,16.4,2.1,0
turekran,2020-04-21,19.7,3.4,0
turekran,2020-04-22,19.2,6.2,0
turekran,2020-04-23,15.7,5.7,0
turekran,2020-04-24,13.9,3.1,0.136
turekran,2020-04-25,16.6,0.7,0
turekran,2020-04-26,17.5,6.6,0
turekran,2020-04-27,18,5.8,0
turekran,2020-04-28,17,3.3,2.243
turekran,2020-04-29,24.2,4.8,0
turekran,2020-04-30,24.2,12.3,0
turekran,2020-05-01,19.4,5.9,0
turekran,2020-05-02,18.9,0.4,0
turekran,2020-05-03,18.9,5.4,0
turekran,2020-05-04,14.4,-0.1,0
turekran,2020-05-05,14.8,-0.6,0
turekran,2020-05-06,20,2,0
turekran,2020-05-07,17.2,1.7,0
turekran,2020-05-08,14.5,0.7,0
turekran,2020-05-09,11.9,1.1,0
turekran,2020-05-10,10.3,-0.2,0
turekran,2020-05-11,8.3,1.5,0
turekran,2020-05-12,7.1,-0.4,0
turekran,2020-05-13,14.5,0.8,0
turekran,2020-05-14,17,0.7,0
turekran,2020-05-15,16.7,1.5,0
turekran,2020-05-16,19.9,2.4,0
turekran,2020-05-17,24.2,5.2,0
turekran,2020-05-18,23,11.4,0
turekran,2020-05-19,21.2,7.6,0.017
turekran,2020-05-20,16.2,10.5,0.017
turekran,2020-05-21,15.8,7.3,0
turekran,2020-05-22,15.8,3.6,0
turekran,2020-05-23,14.4,2.2,0
turekran,2020-05-24,16.2,6.5,0
turekran,2020-05-25,19.8,5,0
turekran,2020-05-26,21.2,10.8,0
turekran,2020-05-27,21.2,5.2,0
turekran,2020-05-28,20.7,3,0
turekran,2020-05-29,22.4,5.4,0
turekran,2020-05-30,26.8,7.8,0
turekran,2020-05-31,28.6,15.4,0
turekran,2020-06-01,24.8,7.6,0
turekran,2020-06-13,29.3,13.4,0
turekran,2020-06-14,27.7,9.5,0.034
turekran,2020-06-15,21.8,6.1,0
turekran,2020-06-16,20.9,9.4,0
turekran,2020-06-17,13.4,7.9,0
turekran,2020-06-18,14.8,8.1,0
turekran,2020-06-19,19.6,7.7,0.017
turekran,2020-06-20,23.7,9.2,0
turekran,2020-06-21,23.4,13.6,0
turekran,2020-06-22,23.7,9.4,0
turekran,2020-07-04,27.2,10.6,1.787
turekran,2020-07-05,23.4,10.8,0
turekran,2020-07-06,25.2,8,0.068
turekran,2020-07-07,25.4,13.3,2.128
turekran,2020-07-08,21.7,8.9,0
turekran,2020-07-09,25.9,6.9,0
turekran,2020-07-10,25.7,10.4,0.867
turekran,2020-07-11,28.7,7.8,0
turekran,2020-07-12,28.2,12.1,0
turekran,2020-07-13,24.4,10,0
turekran,2020-07-14,23.2,6.1,0
turekran,2020-07-15,26.6,8.8,0
turekran,2020-07-16,30.3,10.3,0
turekran,2020-07-17,30.2,14.4,0.068
turekran,2020-07-18,24.7,12.9,0.017
turekran,2020-07-19,27.6,8.9,0
turekran,2020-07-20,26.6,12.9,0
turekran,2020-07-21,30.4,8.4,0
turekran,2020-07-22,34,12.9,0
turekran,2020-07-23,33.4,16.9,0.868
turekran,2020-07-24,29.1,14.4,5.136
turekran,2020-07-25,28.8,12.7,0.306
turekran,2020-07-26,27.7,7,0
turekran,2020-07-27,30.9,8.8,0
turekran,2020-07-28,32,12.7,0
turekran,2020-07-29,33,15.9,0
turekran,2020-07-30,32.8,16.5,0
turekran,2020-07-31,32.6,13.2,0
turekran,2020-08-01,32.8,16.4,0
turekran,2020-08-02,34,16.5,0
turekran,2020-08-03,33.1,14.1,0
turekran,2020-08-04,28,13,0.102
turekran,2020-08-05,32.3,10.3,0
turekran,2020-08-06,32.5,14,0.357
turekran,2020-08-07,32,14.4,2.379
turekran,2020-08-08,27.3,6.2,0
turekran,2020-08-09,26.8,11.3,0
turekran,2020-08-10,28.9,7,0
turekran,2020-08-11,31.2,11.4,0
turekran,2020-08-12,31.6,11.6,0
turekran,2020-08-13,24.8,10,0
turekran,2020-08-25,31.4,14.5,0
turekran,2020-08-26,29,15.3,0
turekran,2020-08-27,27.9,13.3,0
turekran,2020-08-28,28.1,6.3,0
turekran,2020-08-29,31,9.2,0
turekran,2020-08-30,30.2,10.1,0
turekran,2020-08-31,19,3.6,0
turekran,2020-09-01,26.6,9.7,0
turekran,2020-09-02,28.7,13.2,0
turekran,2020-09-03,24.5,5.2,0
turekran,2020-09-04,29.7,9.9,0
turekran,2020-09-05,33.7,9.4,0
turekran,2020-09-06,32.8,11.9,0
turekran,2020-09-07,20,2.4,20.66
turekran,2020-09-08,11.6,-2.3,0
turekran,2020-09-09,20,2.5,0
turekran,2020-09-10,25.1,4.1,0
turekran,2020-09-11,27,6.3,0
turekran,2020-09-12,28.1,11.1,0
turekran,2020-09-13,28.1,4.8,0
turekran,2020-09-14,27.7,8.4,0
turekran,2020-09-15,22.1,4,0
turekran,2020-09-16,21.3,2.6,0
turekran,2020-09-17,24,6.1,0
turekran,2020-09-18,25.2,5.5,0
turekran,2020-09-19,23.7,12.8,0
turekran,2020-09-20,18.8,12.4,0
turekran,2020-09-21,25.8,5.5,0
turekran,2020-09-22,24.6,6.8,0
turekran,2020-09-23,26.1,6.3,0
turekran,2020-09-24,23.8,11.7,0
turekran,2020-09-25,18,8.5,0
turekran,2020-09-26,16.4,9.8,0
turekran,2020-09-27,15.3,7.5,0
turekran,2020-09-28,23.4,3.9,0
turekran,2020-09-29,27.1,13.6,0
turekran,2020-09-30,25.4,10,0
turekran,2020-10-01,19.6,-0.2,0
turekran,2020-10-02,19.8,7,0
turekran,2020-10-03,20.5,3.5,0
turekran,2020-10-04,27.1,4.8,0
turekran,2020-10-05,25.4,10.4,0
turekran,2020-10-06,27,16,0
turekran,2020-10-07,25.6,1.9,0
turekran,2020-10-08,25.7,4.1,0
turekran,2020-10-09,24,4.8,0
turekran,2020-10-10,27.4,6,0
turekran,2020-10-11,25,6.8,0
turekran,2020-10-12,15.8,4.1,0.374
turekran,2020-10-13,11.1,-1.2,1.7850000000000001
turekran,2020-10-14,12.2,0.8,0.187
turekran,2020-10-15,7.2,-2.1,0
turekran,2020-10-16,12.9,-4,0.102
turekran,2020-10-17,13.4,-6.7,1.515
turekran,2020-10-18,-5.7,-7.7,0
turekran,2020-10-19,-2.5,-6.9,0
turekran,2020-10-20,2.2,-2.6,6.922
turekran,2020-10-21,4.2,-5.9,0.527
turekran,2020-10-22,-1.2,-8.9,0
turekran,2020-10-23,-4.9,-15.5,0
turekran,2020-10-24,-4.8,-11,0
turekran,2020-10-25,-11.1,-20.7,0
turekran,2020-10-26,-0.4,-22.8,0
turekran,2020-10-27,9.1,-8,0
turekran,2020-10-28,9.4,1.9,0
turekran,2020-10-29,16.7,3.4,0
turekran,2020-10-30,21.5,1.4,0
turekran,2020-10-31,12,1.6,0
turekran,2020-11-01,20.3,-2,0
turekran,2020-11-02,23.4,7.7,0
turekran,2020-11-03,22.9,13.6,0
turekran,2020-11-04,19.6,8.5,0
turekran,2020-11-05,23.3,6.7,0
turekran,2020-11-06,20.3,0.5,0
turekran,2020-11-07,8.8,2.5,0
turekran,2020-11-08,2.9,-10.7,0.578
turekran,2020-11-09,-1.3,-10.8,0
turekran,2020-11-10,1.4,-9.5,0
turekran,2020-11-11,0.4,-9.9,0
turekran,2020-11-12,1.9,-14.7,0
turekran,2020-11-13,5.8,-2.9,0
turekran,2020-11-14,5.9,0.1,0
turekran,2020-11-15,8.3,-6,0
turekran,2020-11-16,8.3,3.7,0
turekran,2020-11-17,16.6,-1.3,0
turekran,2020-11-18,13.1,5.7,0
turekran,2020-11-19,9.5,-2.8,0.017
turekran,2020-11-20,6.1,-5.6,0
turekran,2020-11-21,6.3,-3.3,0
turekran,2020-11-22,9.9,-8,0
turekran,2020-11-23,5.4,-4.4,0
turekran,2020-11-24,7.4,-6.8,0
turekran,2020-11-25,7.9,0.8,0
turekran,2020-11-26,5.3,-3.4,0
turekran,2020-11-27,10.6,-0.2,0
turekran,2020-11-28,10.9,1.9,0
turekran,2020-11-29,10.2,-10,0
turekran,2020-11-30,13.1,-2.9,0
turekran,2020-12-01,6.4,-1.4,0
turekran,2020-12-02,4,-11.1,0.034
turekran,2020-12-03,10.4,-5,0
turekran,2020-12-04,11.7,0.3,0
turekran,2020-12-05,11.8,-4.7,0
turekran,2021-01-08,4,-5.1,1.122
turekran,2021-01-09,2.8,-9.9,0.10200000000000001
turekran,2021-01-10,9,-9.4,0
turekran,2021-01-11,10.1,2.3,0
turekran,2021-01-12,11.9,2.2,0
turekran,2021-01-13,13,3.4,0
turekran,2021-01-14,3.4,-2,0
turekran,2021-01-15,10.9,-9.2,0
turekran,2021-01-16,7.9,-2.3,0
turekran,2021-01-17,7.5,-6,0.136
turekran,2021-01-18,2.5,-1.9,0.187
turekran,2021-01-19,2.4,-10.1,0
turekran,2021-01-20,6,1.6,0
turekran,2021-01-21,3.4,-4.7,0
turekran,2021-01-22,-1.2,-13.7,0
turekran,2021-01-23,-3.5,-13.6,0
turekran,2021-01-24,-0.4,-14.4,0
turekran,2021-01-25,-3.6,-12.4,0
turekran,2021-01-26,-3.7,-13.3,0
turekran,2021-01-27,1.3,-15.3,0
turekran,2021-02-16,-7.6,-14.5,0
turekran,2021-02-18,-3.2,-18,0
turekran,2021-02-19,3.9,-16.6,0
turekran,2021-02-20,3.6,-6.6,0
turekran,2021-02-21,4.3,-4.3,0
turekran,2021-02-22,8.6,3.6,0
turekran,2021-03-01,13.7,1.3,0
turekran,2021-03-02,11.6,3.9,0
turekran,2021-03-03,13.4,2.2,0
turekran,2021-03-04,13.3,-3.1,0
turekran,2021-03-05,16.7,-1.7,0
turekran,2021-03-06,16.8,0.5,0
turekran,2021-03-07,11.6,-3.4,0
turekran,2021-03-08,9.4,-3.8,0
turekran,2021-03-09,2.5,-2,1.275
turekran,2021-03-10,5.4,-6.9,0
turekran,2021-03-11,5.8,-4.9,0
turekran,2021-03-12,10.6,-4.9,0
turekran,2021-03-13,12.2,-4.6,0
turekran,2021-03-14,12.4,-3,0
turekran,2021-03-21,9.6,-1.3,0
turekran,2021-03-22,7.9,0.6,0
turekran,2021-03-23,6.7,-2.7,0
turekran,2021-03-24,9,-7.6,0
turekran,2021-03-25,7,-0.8,0
turekran,2021-03-26,7,-5.1,0.153
turekran,2021-03-27,12.8,-2.4,0
turekran,2021-03-28,19.4,5,0
turekran,2021-03-29,18.5,-6.3,0.51
turekran,2021-03-30,0.5,-9.6,0
turekran,2021-03-31,10.5,-8.6,0
turekran,2021-04-01,22.1,0.1,0
turekran,2021-04-11,7,-3.1,0
turekran,2021-04-12,2.2,-5.1,0.068
turekran,2021-04-13,1.2,-7.4,0
turekran,2021-04-14,-0.9,-3.8,1.718
turekran,2021-04-15,4.5,-2.5,0.714
turekran,2021-04-16,11.5,-4.1,0.15300000000000002
turekran,2021-04-17,16.8,-1.3,0
turekran,2021-04-18,16.8,-1,1.617
turekran,2021-04-19,0,-5.4,0.17
turekran,2021-04-20,5.1,-5.2,0.918
turekran,2021-04-21,12.5,-7.8,0
turekran,2021-04-22,12.1,-1.9,0
turekran,2021-04-23,1.2,-4.2,0.28900000000000003
turekran,2021-04-24,5.2,-4,2.142
turekran,2021-04-25,6.2,1.8,5.321
turekran,2021-04-26,13,2.3,2.805
turekran,2021-04-27,16.4,0,0
turekran,2021-04-28,18.7,6.6,0
turekran,2021-04-29,22.3,7.6,0
turekran,2021-04-30,26.1,11.3,0
turekran,2021-05-01,23.2,10.8,0
turekran,2021-05-02,20,3.1,0.51
turekran,2021-05-03,14.1,-2,0
turekran,2021-05-04,15.3,3.4,0.034
turekran,2021-05-05,13.4,2.2,4.199
turekran,2021-05-06,20.1,-1.4,0
turekran,2021-05-07,20.2,6.5,0.068
turekran,2021-05-08,13.6,3.6,16.727
turekran,2021-05-09,6.5,1.2,3.061
turekran,2021-05-10,10.1,-2.1,0.034
turekran,2021-05-11,13.7,-1.3,0
turekran,2021-05-12,15.8,4.3,0.16999999999999998
turekran,2021-05-13,17,7,1.8219999999999998
turekran,2021-05-14,17.6,4.3,0
turekran,2021-05-15,19.2,2.9,6.037999999999999
turekran,2021-05-16,22.9,4.7,0
turekran,2021-05-17,27.6,5.8,0
turekran,2021-05-18,27.7,9.6,0
turekran,2021-05-19,19.5,2.9,0
turekran,2021-05-20,12.5,-0.2,10.611
turekran,2021-06-06,24.9,7.6,0
turekran,2021-06-10,21.8,12.4,3.144
turekran,2021-06-11,20.8,7.8,0
turekran,2021-06-12,24.5,3.4,0
turekran,2021-06-13,30.1,6.7,0
turekran,2021-06-14,36.1,14.1,0
turekran,2021-06-15,37.6,19.6,0
turekran,2021-06-16,32.6,10.2,0
turekran,2021-06-17,26.4,4.9,0
turekran,2021-06-18,26.2,9.1,0
turekran,2021-06-19,25.7,6.3,0
turekran,2021-06-20,21.2,11.1,4.763
turekran,2021-08-06,31.6,16.4,0
turekran,2021-08-07,30.9,18.8,0
turekran,2021-08-08,30.8,11.3,10.51
turekran,2021-08-09,19.2,9.4,11.928
turekran,2021-08-10,27.8,12.5,0
turekran,2021-08-11,31.8,14.1,0
turekran,2021-08-12,28.6,13.8,0
turekran,2021-08-13,29.2,9.2,0
turekran,2021-08-14,33.4,12.6,0
turekran,2021-08-15,34.5,18.8,0
turekran,2021-11-16,17.1,-0.4,0
turekran,2021-11-17,1.3,-8.3,0
turekran,2021-11-18,10.5,-12.9,0
turekran,2021-11-19,10.4,2.4,0
turekran,2021-11-20,8,-5,0.459
turekran,2021-11-21,9.8,-6.7,0
turekran,2021-11-22,17.6,8.1,0
turekran,2021-11-23,14.1,0.8,0
turekran,2021-11-24,1.9,-7.3,0.255
turekran,2021-11-25,12.3,-8.1,0
turekran,2021-11-26,13.4,10.6,0
turekran,2021-11-27,11.3,-1.3,0
turekran,2021-11-28,18,5,0
turekran,2021-11-29,15.9,6.3,0
turekran,2021-11-30,11.6,0.3,0
turekran,2021-12-01,18.9,10.3,0
turekran,2021-12-02,18.1,10.6,0
turekran,2021-12-03,10.6,-7,0
turekran,2021-12-04,0.5,-4.2,0
turekran,2021-12-05,3.9,-11.9,1.515
turekran,2021-12-06,-7.2,-20.5,0
turekran,2021-12-07,0,-15,0
turekran,2021-12-08,9.6,-1.6,1.617
turekran,2021-12-09,5.8,-7.9,0
turekran,2021-12-10,0.9,-6.3,0
turekran,2021-12-11,7.6,-3,0
turekran,2021-12-12,9.3,0.5,0.119
turekran,2021-12-13,4,-3.2,0
turekran,2021-12-14,10,-6,0
turekran,2021-12-15,-5.9,-11.6,0
turekran,2021-12-16,0.1,-12.6,0
turekran,2021-12-17,-1.6,-19.8,0
turekran,2021-12-18,6,-23,0
turekran,2021-12-19,7,-12.1,0
turekran,2021-12-20,-7.9,-18.8,0
turekran,2021-12-21,7,-16,0
turekran,2021-12-22,7.9,4.2,0
turekran,2021-12-23,7.6,-2.5,0
turekran,2021-12-24,4,-13.9,0.017
turekran,2021-12-25,-12.5,-18.1,0
turekran,2021-12-26,-17.2,-22.6,0
turekran,2021-12-27,-22.8,-32.8,0
turekran,2021-12-28,-10.2,-27.8,0
turekran,2021-12-29,-15.2,-28,0
turekran,2021-12-30,-6.9,-26.8,0
turekran,2021-12-31,-19.2,-31.1,0
turekran,2022-01-01,-1.3,-29.8,0
turekran,2022-01-02,4.4,-4.4,0
turekran,2022-01-03,7.2,-16.4,0
turekran,2022-01-04,-17,-25.1,0
turekran,2022-01-05,-22.6,-30.1,0
turekran,2022-01-06,-12.7,-31.1,0
turekran,2022-01-07,7.8,-14,2.144
turekran,2022-01-08,-5.8,-21,0
turekran,2022-01-09,5.4,-6.2,0
turekran,2022-01-10,10.4,-2.3,0
turekran,2022-01-11,8.6,4.8,0
turekran,2022-01-12,11.5,7.6,0
turekran,2022-01-13,13.5,2.4,0
turekran,2022-01-14,2.7,-4.6,0
turekran,2022-01-15,11.1,-4.7,0
turekran,2022-01-16,10.4,-0.8,0
turekran,2022-01-17,13.9,7.8,0
turekran,2022-01-18,9.3,-17.9,0
turekran,2022-01-19,-12.1,-21.3,0
turekran,2022-01-20,7.8,-15.6,0
turekran,2022-01-21,5.8,-1.6,0.136
turekran,2022-01-22,9.9,0.4,0
turekran,2022-01-23,13.2,2.9,0
turekran,2022-01-24,3.4,-3,0
turekran,2022-01-25,3.6,-2.5,0
turekran,2022-01-26,5.3,-1.8,1.26
turekran,2022-01-27,2.8,-7.2,0
turekran,2022-01-28,10.4,1.4,0
turekran,2022-01-29,11.8,5.8,0
turekran,2022-01-30,10.3,6.1,0
turekran,2022-01-31,7.4,-13,0
turekran,2022-02-01,-13,-19.4,0
turekran,2022-02-02,-16.4,-26.7,0
turekran,2022-02-03,0,-23.5,0
turekran,2022-02-04,7.3,-18.6,0
turekran,2022-02-05,6,0.6,0
turekran,2022-02-06,9.2,-1.6,0
turekran,2022-02-07,14.6,3.2,0
turekran,2022-02-08,9.8,2.6,0
turekran,2022-02-09,12.5,4.5,0
turekran,2022-02-10,14.7,-0.2,0
turekran,2022-02-11,1.2,-9.2,0
turekran,2022-02-12,7.1,-11.4,0
turekran,2022-02-13,10.2,-2.9,0
turekran,2022-02-17,4.8,-8.2,0
turekran,2022-02-18,4.4,-7.3,0
turekran,2022-02-19,11.1,-0.8,0
turekran,2022-02-20,6,-16.6,0
turekran,2022-02-21,-16.6,-23,0
turekran,2022-02-22,-19.9,-28.4,0
turekran,2022-02-23,-14.6,-30,0
turekran,2022-02-24,-7.7,-22.3,0
turekran,2022-02-25,-2.3,-14.1,0
turekran,2022-02-26,6.7,-6.5,0
turekran,2022-02-27,11,3.8,0
turekran,2022-02-28,13,4.8,0
turekran,2022-03-01,15.8,5.1,0
turekran,2022-03-02,10.4,0.8,1.989
turekran,2022-03-03,3.1,-1.6,0.357
turekran,2022-03-04,-1.6,-8.9,0
turekran,2022-03-05,-4,-14.1,0
turekran,2022-03-06,-3.4,-9.4,0
turekran,2022-03-07,4.8,-10.3,0
turekran,2022-03-08,-5.9,-21.8,0
turekran,2022-03-09,-12.6,-21.8,0
turekran,2022-03-10,-4.4,-22.9,0
turekran,2022-03-11,1.2,-20.8,0
turekran,2022-03-12,8.9,2.5,0
turekran,2022-03-13,6.6,-0.6,1.531
turekran,2022-03-14,11.5,2.1,0
turekran,2022-03-15,14,3.4,0
turekran,2022-03-16,11.6,2.5,0
turekran,2022-03-17,11.5,-3.5,0
turekran,2022-03-18,11.3,-0.6,0
turekran,2022-03-19,14.2,-1.4,0
turekran,2022-03-20,13.3,4.5,0
turekran,2022-03-21,9.8,-5,0
turekran,2022-03-22,12.9,-0.6,0
turekran,2022-03-23,20.4,0.3,0
turekran,2022-03-24,19.4,1.7,0
turekran,2022-03-25,12.7,-8.6,0
turekran,2022-03-26,11.6,-4.2,0
turekran,2022-03-27,18.9,-0.8,0
turekran,2022-03-28,21.3,3.9,0
turekran,2022-03-29,17.1,-2.5,0.799
turekran,2022-03-30,15.5,-7.7,0
turekran,2022-03-31,15.8,3.9,0
turekran,2022-04-01,7,-5.3,0
turekran,2022-04-02,13.8,-5.5,0
turekran,2022-04-03,12.5,0.5,0.8
turekran,2022-04-04,13.9,-2,0.46
turekran,2022-04-05,9.1,0.2,0.017
turekran,2022-04-06,8.8,2.5,0
turekran,2022-04-07,13.4,-4.4,0
turekran,2022-04-08,25,-2.5,0
turekran,2022-04-09,22.1,2.2,0
turekran,2022-04-10,5.7,-1.8,1.021
turekran,2022-04-11,0.8,-8.9,0
turekran,2022-04-12,0.3,-10.4,0
turekran,2022-04-13,-7,-11.2,0
turekran,2022-04-14,-6.5,-10.3,0
turekran,2022-04-15,-3.7,-9.4,0
turekran,2022-04-16,0.5,-13.9,0
turekran,2022-04-17,4.2,-4.3,0.085
turekran,2022-04-18,9.2,-7,0
turekran,2022-04-19,10.9,-0.2,0
turekran,2022-04-20,9.7,0.9,0
turekran,2022-04-21,14.6,-4.5,0
turekran,2022-04-22,14.5,-1.6,4.338
turekran,2022-04-23,6.1,1.3,5.904
turekran,2022-04-24,10.7,-0.3,0
turekran,2022-04-25,17.5,-2.2,0
turekran,2022-04-26,19.6,0.8,0
turekran,2022-04-27,17.6,0.1,0
turekran,2022-04-28,12.1,-0.2,1.599
turekran,2022-04-29,11.1,0.2,26.176000000000002
turekran,2022-04-30,12.6,-1.6,0
turekran,2022-05-01,12.2,5.1,0
turekran,2022-05-02,15.8,1.4,0
turekran,2022-05-03,15.7,3,0
turekran,2022-05-04,21,4,0
turekran,2022-05-05,25.1,4.6,0
turekran,2022-05-06,23.4,9.3,0
turekran,2022-05-07,19.5,6,0.799
turekran,2022-05-08,13.8,2,0
turekran,2022-05-09,11.8,0.6,0.527
turekran,2022-05-10,14.2,-0.4,0
turekran,2022-05-11,16,-2.7,0
turekran,2022-05-12,14.9,4,0.374
turekran,2022-05-13,13.8,1.8,0
turekran,2022-05-14,15,2.8,0
turekran,2022-05-15,20.5,3.8,0
turekran,2022-05-16,22.9,8.5,0.136
turekran,2022-05-17,22.2,9.5,0
turekran,2022-05-18,19.5,5.3,0
turekran,2022-05-19,19.4,3.8,0.629
turekran,2022-05-20,6,0,1.768
turekran,2022-05-21,7.2,-1.7,0.10200000000000001
turekran,2022-05-22,13.1,-3.8,0
turekran,2022-05-23,16.6,1.9,0
turekran,2022-05-24,17.6,2.6,0
turekran,2022-05-25,20.9,5.1,0.5960000000000001
turekran,2022-05-26,22,5.2,0
turekran,2022-05-27,23.2,9.4,0.187
turekran,2022-05-28,21.8,8.9,2.5020000000000002
turekran,2022-05-29,16.7,8.7,0.731
turekran,2022-05-30,13.7,8.6,0
turekran,2022-05-31,16.1,5.6,0.221
turekran,2022-06-01,17,3.5,0
turekran,2022-06-02,19.6,1.5,0
turekran,2022-06-03,19.1,3.4,0.799
turekran,2022-06-04,23.2,3.6,0.017
turekran,2022-06-05,20.8,8.1,8.349
turekran,2022-06-06,17,8.6,4.799
turekran,2022-06-07,16.7,6.6,0
turekran,2022-06-08,21.5,3.5,0.051000000000000004
turekran,2022-06-09,24.3,12.1,0
usfsmacp,2019-10-09,-5.15,-11.72,0.017
usfsmacp,2019-10-10,-5.73,-14.96,0
usfsmacp,2019-10-11,0.07,-9.2,0
